stockwell	2.74084002393
eric	2.33537491582
wait	1.37042001196
unfortuntely	1.37042001196
trouble	1.37042001196
tim	1.37042001196
optic	1.37042001196
glbx	1.37042001196
gblx	1.37042001196
fusion	1.37042001196
epecially	1.37042001196
donahue	1.37042001196
san	1.16768745791
rfo	1.16768745791
point	1.16768745791
packet	1.16768745791
loss	1.16768745791
jose	1.16768745791
cross	1.16768745791
open	1.02384642168
ny	1.02384642168
morning	1.02384642168
major	1.02384642168
global	1.02384642168
update	0.912274646026
router	0.912274646026
ticket	0.821113867629
issue	0.362968501691
outage	0.271807723294
