connectivity	2.33537491582
latency	1.94614576318
backbone	1.55691661054
maintenance	1.2163661947
circuit	0.913613341308
hardware	0.778458305272
issue	0.662441562392
upgrade	0.456806670654
shift	0.456806670654
reschedule	0.456806670654
redundancy	0.456806670654
infrastructure	0.456806670654
error	0.456806670654
description	0.456806670654
service	0.41225420905
traffic	0.389229152636
facility	0.389229152636
configuration	0.389229152636
network	0.304091548675
notification	0.273704622543
outage	0.200257953476
